contract_id,weak_category,evidence_in_text,has_evidence,crz_predmet,crz_nazov,snippet,path
11817598,other,,True,Zmluva o zverení majetku mesta do správy,5001,"Zmluva o zverení majetku mesta do správy uzavretá podľa § 6 zákona č. 138/1991 Zb. o majetku obci v znení neskorších predpisov, v súlade s Článkom č.3 Zásad hospodárenia s majetkom mesta Šahy Vlastník majetku: so sídlom: v zastúpení: IČO: a Preberajúci správca: so sídlom: v zastúpení: IČO: Článok L Zmluvné strany Mesto Šahy Hlavné námestie č.l, 936 01 Šahy Ing Pál Zachar, primátor mesta 00 307 513 ( ďalej len ako „vlastník“) Kultúrne stredisko Bélu Bartóka - Bartók Béla Kulturális Kozpont F. Rákócziho II. 4, 936 01 Šahy Mgr. Silvia Csákvári, riaditeľka kultúrneho strediska 57 277 443 „správca“ a spolu s vlastníkom ďalej len „zmluvné strany“) Článok II. Predmet zmluvy 1, Predmetom zmluvy je zverenie majetku Mesta Šahy uvedeného v Článku č. III. tejto zmluvy do správy. Článok III. Predmet zverenia 1. Predmetom zverenia je majetok mesta špecifikovaný v prílohe č. 1 (a-f) k tejto zmluve, ktorá tvorí jej neoddeliteľnú súčasť. 2. Zmluvné strany sa dohodli, že príloha č. 1 (a-f) bude podpísaná oboma zmluvnými stranami, pričom bude obsahovať aj dátum podpisu. V prípade aktualizácie obsahu prílohy č. 1 zmluvné strany podpíšu novú prílohu, ktorá v plnom rozsahu nahradí pôvodnú",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817598.txt
11817601,kupa_predaj,kupna zmluva|predaj,True,Kúpna zmluva,bez čísla,"KÚPNA ZMLUVA uzavretá podľa zákona č. 40/1964 Zb. Občiansky zákonník v znení neskorších predpisov medzi týmito zmluvnými stranami: Predávajúci: Kenderes s.r.o. IČO: 44 392 681 so sídlom Hlavná ulica 1117/1, 943 54 Svodín zápis v Obchodnom registri Okresného súdu Nitra, oddiel: Sro, vložka číslo 23187/N v zast. Bc. Ildikó Sárai, konateľ (ďalej aj ako „predávajúci“) a Kupujúci: Anna Nováková, rod. Gurinová nar. trvale bytom Neded 171, 925 85 Neded št. príslušnosť: SR (ďalej aj ako „kupujúci“) Článok I. Predmet zmluvy 1. 2. 3. 4. 5. 6. 7. Predávajúci je podielovým spoluvlastníkom, veľkosť spoluvlastníckeho podielu 1/2 k celku, nehnuteľností, ktoré sú vedené Okresným úradom v Nových Zámkoch, katastrálny odbor, okres Nové Zámky, obec Svodín, katastrálne územie Nemecký Svodín, zapísané na liste vlastníctva č. 3619: pozemok parc. č. 720, reg. „E-KN“, o výmere 601 m², druh pozemku vinica pozemok parc. č. 830/100, reg. „E-KN“, o výmere 261 m², druh pozemku vinica pozemok parc. č. 1183, reg. „E-KN“, o výmere 76 m², druh pozemku záhrada. - - - Podiely jednotlivých podielových spoluvlastníkov sú nasledovné: - Kenderes s.r.o., veľkosť sp",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817601.txt
11817609,dodatok,dodatok|dodatku,True,Zmena obchodnej marže pre služby registrácií/ callcentra na 10%,MAGZD2500217,"Dodatok č. 2 (ďalej len ako „Dodatok“) k Zmluve o poskytovaní registračnej služby/služby telefonickej podpory MAGTS2100205 medzi PAAS s.r.o. sídlo: registrácia: IČO: IBAN: zastúpenie (ďalej len ako „PAAS“) Primaciálne nám. 1, Bratislava - mestská časť Staré Mesto 811 01 Obchodný register Mestského súdu Bratislava lll, oddiel: Sro, vložka č. 16570/B 35 738 880 SK96 7500 0000 0040 0794 5101 Ing. Mário Slivka, konateľ Hlavné mesto Slovenskej republiky Bratislava sídlo: IČO: DIČ: IBAN: zastúpenie: (ďalej len ako „HMBA“) (PAAS a HMBA spolu ďalej len ako „Zmluvné strany“ alebo samostatne aj ako „Zmluvná strana“) Primaciálne nám. 1, 814 99 Bratislava 1 00 603 481 2020372596 SK37 7500 0000 0000 2582 9413 Ing. arch. Matúš Vallo, primátor Preambula Zmluvné strany uzatvorili dňa 07.10.2021 Zmluvu o poskytovaní registračnej služby/služby telefonickej podpory MAGTS2100205 (ďalej len ako „Zmluva“). Predmetom Zmluvy bola úprava vybraných práv a povinností Zmluvných súvisiacich s poskytovaním registračnej služby a služby telefonickej podpory. V súlade s ustanovením článku VII bod 7.2 Zmluvy, ktoré uvádza, že „zmluvu možno meniť, dopínať ju, alebo ju zrušiť len písomne, a to formou očíslovaný",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817609.txt
11817611,dodatok,dodatok|dodatku,True,Zmena obchodnej marže na služby správy garáží a parkovísk na 10%.,MAGZD2500218,"Dodatok č. 7 (ďalej len ako „Dodatok“) k Zmluve o poskytovaní služieb MAGTS2100352 medzi PAAS s.r.o. sídlo: registrácia: IČO: IBAN: zastúpenie (ďalej len ako „PAAS“) Primaciálne nám. 1, Bratislava - mestská časť Staré Mesto 811 01 Obchodný register Mestského súdu Bratislava lll, oddiel: Sro, vložka č. 16570/B 35 738 880 SK96 7500 0000 0040 0794 5101 Ing. Mário Slivka, konateľ Hlavné mesto Slovenskej republiky Bratislava sídlo: IČO: DIČ: IBAN: zastúpenie: (ďalej len ako „HMBA“) (PAAS a HMBA spolu ďalej len ako „Zmluvné strany“ alebo samostatne aj ako „Zmluvná strana“) Primaciálne nám. 1, 814 99 Bratislava 1 00 603 481 2020372596 SK3775000000000025829413 Ing. arch. Matúš Vallo, primátor Preambula Zmluvné strany uzatvorili dňa 22.12.2021 Zmluvu o poskytovaní služieb MAGTS2100352 (ďalej len ako „Zmluva“). Predmetom Zmluvy bola úprava vybraných práv a povinností Zmluvných súvisiacich so zabezpečovaním služieb správy parkovania a služieb správy parkoviska. V súlade s ustanovením článku VII bod 7.2 Zmluvy, ktoré uvádza, že „Zmluvu možno meniť, dopínať ju, alebo ju zrušiť len písomne, a to formou očíslovaných dodatkov podpísaných Zmluvnými stranami,“ sa Zmluvné strany dohodli na nasl",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817611.txt
11817613,dodatok,dodatok|dodatku,True,Zmena obchodnej marže na služby kontroly parkovania na 10%.,MAGZD2500219,"e e t o H Dodatok č. 2 (ďalej len ako „Dodatok“) k Zmluve o poskytovaní služieb kontroly parkovania MAGTS2100206 medzi PAAS s.r.o. sídlo: registrácia: IČO: IBAN: zastúpenie (ďalej len ako „PAAS“) Primaciálne nám. 1, Bratislava - mestská časť Staré Mesto 811 01 Obchodný register Mestského súdu Bratislava lll, oddiel: Sro, vložka č. 16570/B 35 738 880 SK96 7500 0000 0040 0794 5101 Ing. Mário Slivka, konateľ Hlavné mesto Slovenskej republiky Bratislava sídlo: IČO: DIČ: IBAN: zastúpenie: (ďalej len ako „HMBA“) (PAAS a HMBA spolu ďalej len ako „Zmluvné strany“ alebo samostatne aj ako „Zmluvná strana“) Primaciálne nám. 1, 814 99 Bratislava 1 00 603 481 2020372596 SK3775000000000025829413 Ing. arch. Matúš Vallo, primátor Preambula uzatvorili dňa 07.10.2021 Zmluvu o Zmluvné strany parkovania MAGTS2100206 (ďalej len ako „Zmluva“). Predmetom Zmluvy bola úprava vybraných práv a povinností Zmluvných strán súvisiacich s kontrolou parkovania na území HMBA. V súlade s ustanovením článku VII bod 7.2 Zmluvy, ktoré uvádza, že „zmluvu možno meniť, dopínať ju, alebo ju zrušiť len písomne, a to formou očíslovaných dodatkov podpísaných Zmluvnými stranami,“ sa Zmluvné strany dohodli na nasledujú",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817613.txt
11817697,other,,True,Zmluva o obchodných a dodacích podmienkach,ZSO 01/2026,"Zmluva o obchodných a dodacích podmienkach –––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––– Zmluva o obchodných a dodacích podmienkach uzatvorená v zmysle §269 ods. 2 a 3 Obchodného zákonníka č. 513/1991 Zb. v znení neskorších predpisov medzi: Dodávateľ: COOP Jednota Prievidza, spotrebné družstvo Sídlo: Zastúp.: Bank. spoj.: Č. účtu: IČO: DIČ: IČ DPH: Zapísaný v: (ďalej len „Dodávateľ“) A. Hlinku I. 437, 971 68 Prievidza Ing. Janka Madajová, predsedníčka predstavenstva a družstva Slovenská sporiteľňa, a.s. Prievidza SK1409000000000371974963 00169005 2020466668 SK2020466668 Obchodný register Okresného súdu Trenčín, Oddiel: Dr., Vložka č. 121/R Odberateľ: Základná škola, Školská ulica 56/6, Oslany Sídlo: Školská ulica 56/6, 972 47 Oslany Č. účtu: SK33 0900 0000 0003 7195 1147 IČO: DIČ: Kontakt: PaeDr. Gabriela Ondrejová, riaditeľka školy, tel.: 0917 369 720 Zapísaný v: 31201741 2021373464 I. 1. Predmetom tejto Zmluvy sú dodacie, fakturačné a platobné podmienky dodávok potravinárskeho tovaru zo sortimentu Dodávateľa. 2. Dodávateľ sa zaväzuje, že za podmienok dojednaných",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817697.txt
11817699,kupa_predaj,k u p n a,True,Kúpna zmluva,ZSO 02/2026,"K Ú P N A ZMLUVA Uzatvorená podľa paragrafu 409 a nasl. Obchodného Zákonníka č. 513/1991 Zb. v platnom znení, medzi zmluvnými stranami Predávajúci: Miroslav Vrban - Tempo Hlavná 536, 972 26 Nitrianske Rudno Zastúpený: Miroslav Vrban Bankové spojenie: Slovenská sporiteľňa, a.s. Číslo účtu: IČO: IČ DPH: DIČ: Spoločnosť zapísaná: Obvodný úrad Prievidza, živnostenské oddelenie IBAN: SK 59 0900 0000 0003 7410 6213 34343792 SK 1020580077 1020580077 Ev. č.: ŽO – 96/02484/001, reg. č. 1344/96 a Kupujúci: Školská ulica 56/6 972 47 Oslany Základná škola, Školská ulica 56/6, Oslany SK33 0900 0000 0003 7195 1147 31201741 Zastúpený: PaedDr. Gabriela Ondrejová Číslo účtu IBAN: IČO: DIČ: 2021373464 E-mail jedalen@zsoslany.sk Odberateľské číslo 8465-E Miesto dodania: Školská jedáleň ZŠ Oslany Článok I. - Predmet zmluvy 1. Predmetom tejto zmluvy je dodávanie mäsa a mäsových výrobkov zo sortimentu predávajúceho kupujúcemu. Predávajúci sa zaväzuje na základe objednávky kupujúceho dodávať kupujúcemu takýto tovar a previesť na neho vlastnícke právo k dodanému tovaru. Kupujúci sa zaväzuje dodaný tovar prevziať a zaplatiť dohodnutú kúpnu cenu.",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817699.txt
11817703,kupa_predaj,predaj,True,Kúpno-predajná zmluva,ZSO 04/2026,"KÚPNO - PREDAJNÁ-ZMLUVA ----------------------------------------------------- Uzatvorená v zmysle § 409 a násl. zák. č. 513/1991 Zb. - obchodného zákonníka medzi týmito zmluvnými stranami takto: I. Predávajúci II. Kupujúci PAM fruit s.r.o. Základná škola, Školská ulica 56/6, Oslany M.Rázusa 684/24 Školská ulica 56/6 Topoľčany 95501 Oslany 97247 Zastúpený: Mišovych Peter Zastúpený: PaedDr. Gabriela Ondrejová IČO: 51801671 IČO: 31201741 DIČ: 2120802310 DIČ: 2021373464 Bankové spojenie: Tatra banka Ban. spojenie: Slovenská sporiteľňa, a.s. Číslo účtu: 2948059188/1100 Čís. účtu: SK3309000000000371951147 Čl. I. Predmet zmluvy Táto zmluva vymedzuje podmienky, práva a povinnosti vyššie uvedených zmluvných strán pri dodávkach ovocia, zeleniny a základných potravín z veľkoskladu predavajúceho na miesto určenia kupujúcemu. Zmluva sa po dobu svojej platnosti vzťahuje na všetky druhy dodávok tovaru medzi vyššie uvedenými stranami, pričom k uzavreniu konkrétneho obchodu postačí ďalej objednávka kupujúceho a jej akceptácia predavajúcim. Zmluvné strany sa dohodli, že kupujúci môže uskutočniť objednávku telefonicky, faxom alebo emailom, predávajúci taktiež môže t",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817703.txt
11817705,ramcova,ramcova,True,Rámcová dohoda na dodanie potravín,ZSO 05/2026,"Rámcová dohoda na dodanie potravín Zelenina (ďalej len zmluva) uzatvorená podľa § 269 ods. 2 a § 409 Obchodného zákonníka, zákon č. 513/1991 Zb. v znení neskorších predpisov medzi týmito zmluvnými stranami I. Predávajúci: František Némethy, Družstevná 981/88, 972 47 Oslany, IČO: 18013759, IČ DPH: SK 1020579329, tel. č. 0907 503 784 II. Kupujúci: Základná škola, Školská ulica 56/6, 972 47 Oslany, IČO: 31201741, DIČ: 2021373464, tel. č. 0911 527 708 Čl. I. Predmet zmluvy Táto zmluva vymedzuje podmienky, práva a povinnosti vyššie uvedených zmluvných strán pri dodávkach ovocia a zeleniny Zmluva sa po dobu svojej platnosti vzťahuje na všetky druhy dodávok tovaru medzi vyššie uvedenými stranami, pričom k uzavretiu konkrétneho obchodu postačí objednávka kupujúceho a jej akceptácia predávajúcim. Zmluvné strany sa dohodli, že kupujúci môže uskutočniť objednávku telefonicky, predávajúci tiež môže objednávku telefonicky potvrdiť. Takto uskutočnená objednávka je pre obidve zmluvné strany záväzná. Dokladom o plnení povinnosti predávajúceho tovar dodať a o splnení povinnosti kupujúceho tovar prevziať je dodací list predávajúceho obojstranne potvrdený zmluvnými s",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817705.txt
11817707,ramcova,ramcova|ramcovej,True,Rámcová zmluva,ZSO 06/2026,"Rámcová zmluva uzatvorená v zmysle § 409 a nasledujúcich Obchodného zákonníka Zmluvná strana č.1 obchodné meno: zastúpená: so sídlom: IČO: IČ DPH: číslo účtu: tel. (ďalej len predávajúci) Zmluvná strana č.2 T-613, s.r.o. Ing. Vladimírom Borkom Veľkonecpalská 93, 971 01 Prievidza 36 347 973 SK 2022068180 SK3002000000003311513253, SUBASKBX, VÚB obchodné meno: zastúpená: so sídlom: IČO: DIČ: číslo účtu: Základná škola, Školská ulica 56/6, Oslany PaedDr. Gabrielou Ondrejovou, riaditeľkou školy Školská ulica 56/6, 972 47 Oslany 31201741 2021373464 SK33 0900 0000 0003 7195 1147 (ďalej len kupujúci) Zmluvné strany sa dohodli na uzatvorení tejto zmluvy, ktorá má charakter rámcovej zmluvy v zmysle § 409 Zákona č. 513/1991 Zb., (ďalej len Obchodný zákonník). Zmluva sa bude uplatňovať v rámci vzájomnej činnosti pri zmluvných vzťahoch, ktoré budú upravené konkrétnymi objednávkami, v ktorých bude špecifikovaný predmet kúpy, jeho množstvo a cena (ďalej len tovar). Zmluva sa vzťahuje na všetky objednávky, ktoré budú uzatvorené medzi zmluvnými stranami. V prípade, ak nie je dohodnuté v tejto zmluve inak, sa právne vzťahy medzi zmluvnými stranami upravuj",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817707.txt
11817711,ramcova,ramcova|ramcovej,True,Rámcová kúpna zmluva,ZSO 08/2026,"RÁMCOVÁ KÚPNA ZMLUVA č. KZ 2026/PD 020 uzatvorená podľa § 409 a nasl. Zákona 513/1991 Zb. Obchodného zákonníka a § 3 ods. 2, § 11 zákona č. 25/2006 Z.z. a o zmene a doplnení niektorých zákonov v znení neskorších predpisov medzi týmito zmluvnými stranami: Predávajúci: Obchodné meno a sídlo CHRIEN, spol. s r.o., Lieskovská cesta č.13, 960 01 Zvolen Zastúpená Ing. Alica Némethová – konateľka spoločnosti JUDr. Mario Németh – konateľ spoločnosti IČO 36008338 DIČ 2020477613 ID DPH SK 2020477613 Registrácia: Okresný súd B. Bystrica, vložka 3763/S Bankové spojenie SK61 1100 0000 0026 2478 0024 TATRABANKA Registrač. veterinárne číslo SK 112 EHS Tel. číslo, fax, mail: 045/ 5317 910, 5317 917, info@chrien.sk, www.chrien.sk Školská jedáleň PaedDr. Gabriela Ondrejová 31201741 2021373464 -- Kupujúci: Obchodné meno a sídlo Základná škola, Školská ulica 56/6, 972 47 Oslany Prev.: Zastúpená IČO DIČ IČ DPH Bankové spojenie SLSP, a.s. Číslo účtu /IBAN/ SK33 0900 0000 0003 7195 1147 Telefonický kontakt 0911 527 708 E-mail E-mail na doručenie e-faktúr: jedalen@zsoslany.sk Odberateľské číslo Neplatca DPH 8465-E I. VŠEOBECNÉ USTANOVENIA Predmetná rámcová",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817711.txt
11817713,sluzby,veterinarn|odpadu,True,Zmluva o odbere biologicky rozložiteľného kuchynského a reštauračného odpadu,ZSO 09/2026,"Zmluva o odbere biologicky rozložiteľného kuchynského a reštauračného odpadu Článok I. Zmluvné strany Odberateľ: (Držiteľ odpadu:) Waste for taste s.r.o. Panská 18 811 01 Bratislava IČO: 46 549 625 e-mail: info@biowaste.sk tel.: 0948 755 477, 0917 973 567 Dodávateľ: (Pôvodca odpadu) obchodné meno: Základná škola, Školská ulica 56/6, Oslany názov prevádzky: Školská jedáleň pri ZŠ adresa: Školská ulica 56/6, 972 47 Oslany v zastúpení: IČO: 31201741 e-mail: ekonomka1@zsoslany.sk; jedalen@zsoslany.sk tel.: 0911 527 704, 0911 527 708 Článok II. Predmet zmluvy Odberateľ sa zaväzuje odoberať od Dodávateľa biologicky rozložiteľný kuchynský a reštauračný odpad (ďalej len „BRKaRO"") v rozsahu a za podmienok uvedených v tejto zmluve. Článok III. Spôsob plnenia 1. Odberateľ zabezpečuje odvoz BRKaRO s katalógovým číslom 20 01 08 na základe podmienok uvedených v tejto zmluve. 2. Odberateľ zapožičia Dodávateľovi adekvátne zberné nádoby v potrebnom množstve. Nádoby sú majetkom Odberateľa, Dodávateľ je povinný ich udržiavať v čistote a používať výlučne na BRKaRO. 3. Pri prevzatí odpadu bude vystavený zberný list pre vedľajšie živočíšne produkty – materiá",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817713.txt
11817715,kolektivna,kolektivna,True,Kolektívna zmluva,24B6000240,"KOLEKTÍVNA ZMLUVA (ďalej len „Zmluva“) podľa ustanovenia § 2 ods. 3 písm. a) zákona č. 2/1991 Zb. o kolektívnom vyjednávaní v znení neskorších právnych predpisov v súlade s ustanovením čl. 10 a ustanovením § 231 zákona č. 311/2001 Z. z. Zákonník práce v znení neskorších právnych predpisov (ďalej len „Zákonník práce“) a Kolektívnou zmluvou vyššieho stupňa pre zamestnávateľov, ktorí pri odmeňovaní postupujú podľa zákona č. 553/2003 Z. z. o odmeňovaní niektorých zamestnancov pri výkone práce vo verejnom záujme v znení neskorších právnych predpisov (ďalej len „OVZ“) uzatvorená medzi týmito zmluvnými stranami: ZAMESTNÁVATEĽ: Názov: Sídlo: IČO: DIČ: IČ DPH: Zriadený: Konajúci: E-mailová adresa: Štátna filharmónia Košice, príspevková organizácia Dom umenia, Moyzesova 66, 040 01 Košice, Slovenská republika 00164844 2020762535 SK2020762535 Rozhodnutím Ministerstva kultúry Slovenskej republiky o vydaní zriaďovacej listiny Štátnej filharmónie Košice zo dňa 23.08.2021, č.: MK-6559/2021-110/18563 Mgr. Lucia Potokárová, generálna riaditeľka (ďalej len „zamestnávateľ“) a Odborový orgán: Únia - odborový zväz profesionálnych hudobníkov Slovenska (Lackova 3, 84104",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817715.txt
11817719,najom,najom,True,Zmluva o nájme nehnuteľnosti,16/12/2025,"ZMLUVA O NÁJME NEHNUTEĽNOSTI napísaná v zmysle ustanovení § 663 Občianskeho zákonníka číslo: 16/12/2025 Čl. I Zmluvné strany Prenajímateľ: OBEC Beňatina Obecný úrad Beňatina 108 072 64 Podhoroď v zastúpení: Minčák Štefan – starosta obce IČO: 00325023 DIČ: 2020740667 Bankové spojenie: Prima banka Slovensko, a.s číslo účtu: SK50 5600 0000 0042 9564 7001 (ďalej len „Prenajímateľ“) a Nájomca: RM –DEVELOPER s.r.o Veľké Zalužice 272, 072 34, okr. Michalovce IČO: 50485121 DIČ: 2120346855 IČ DPH: SK2120346855 Bankové spojenie: ČSOB Banka, a.s. číslo účtu: SK90 7500 0000 0040 2374 5927 v zastúpení: Róbert Miško email: info@rm-developer.sk (ďalej len „Nájomca“) sa dohodli na uzatvorení tejto zmluvy o nájme nehnuteľnosti (ďalej len „Zmluva“): Čl. II. Predmet zmluvy Prenajímateľ na základe tejto zmluvy prenecháva nájomcovi na dočasné užívanie pozemky: a) parcelné číslo 53/1 o výmere 1192 m2, ktorá bude slúžiť pre uloženie stavebného materiálu b) parcelné číslo 54 o výmere 818 m2, ktorá bude slúžiť ako dočasné spevnené parkovisko pre stavebné a cestné stroje. Všetke nehnuteľnosti sú zapísané na LV číslo 224 v k. ú. Beňatina.",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817719.txt
11817723,prispevok,prispevok,True,Zmluva o poskytnutí finančného príspevku terénnej sociálnej služby krízovej intervencie 2025,SSV/ODB/005/2025,"o, 77, 78 a 80 p o bod 2. SSV/ODB/005/2025 poskytovanej a o 2025 ako zmluva medzi 00 603 481 2020372596 banka: s. tvare IBAN: SK37 7500 0000 0000 2582 9413 osoba na podpis zmluvy: a z, v banka: tvare IBAN: Pod vinicami 3217/25, 81102 Bratislava - 42169861 2022816070 Tatra banka a.s. IBAN: SK43 1100 0000 0029 4405 9631 PharmDr. Lucia Roussier, MPH o ako ) Preambula poskytovanej ako, a, je zmysle ustanovenia 24a a o zmene a ako a ako uje zmluvu v, 77 a 78 o zmene a., ako Predmet zmluvy a Predmetom tejto pre. FPP, 77 a 78, I II. od FPP, v obdob od 01.01.2025 do 31.12.2025. FPP vo forme preddavku v zmysle sume 48 673, 68 (slovom predstavuje 50 % v transferu do 30 v dodatok k odseku. ne a FPP 30.09.2025. zmluvy. FPP FPP poskytn h, a to v eur a a je v FPP centov, a to formou. FPP 2025 30.06.2025 uzatvoria z FPP FPP FPP v tejto. V v k a) b) v formou. FPP bode 2 3328 FPP uvedie v FPP: mestu a mests, podnet na jeho, c) nebol podnet na kontrolu plnenia d) sa nemu nevedie a/alebo nie je v nemu ne e) f) s podmienkami tejto zmluvy a",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817723.txt
11817738,prispevok,prispevok|prispevku|prispevkom|financnych prostriedk,True,DOHODA číslo: 25/29/054/1136 o zabezpečení podmienok vykonávania aktivačnej činnosti formou menších obecných služieb pre obec a o poskytnutí príspevku na aktivačnú činnosť formou menších obecných služieb obci,INE_048/2025,"Číslo záznamu: Číslo: zabezpečení podmienok vykonávania aktivačnej činnosti formou menších obecných služieb pre obec poskytnutí príspevku na aktivačnú činnosť formou menších obecných služieb obci uzatvorená podľa § 54 ods. 1 písm. c) zákona č. 5/2004 Z. z. o službách zamestnanosti doplnení niektorých zákonov v znení neskorších predpisov rámci projektu „Podpora udržania pracovných návykov – PUPN 4“ (ďalej len „dohoda“) medzi účastníkmi dohody: Úrad práce, sociálnych vecí a Sídlo: F. Lehára Zastúpený riaditeľom: PhDr. Martin Šebian, PhD. IČO: DIČ: Lučenec Lučenec (ďalej len „úrad“) Štátna pokladnica Obec Vidiná Sídlo: Športová Zastúpená štatutárnym zástupcom: Ing. Ján Šupica IČO: DIČ: Vidiná  ďalej len „obec“ kód/názov Všeobecná verejná správa IBAN účtu, na ktorý budú poukazované platby zo strany úradu. Ak uvedený IBAN nie je totožný s IBAN účtu, z ktorého/ých bude obec/kraj uskutočňovať bankové prevody na úhradu uplatňovaných oprávnených nákladov, uvedie/ú sa aj tento/tieto iný/é IBANy. Za oprávnené budú považované aj platby z iného bankového účtu/ov preukázateľne patriace obci/kraju.“ Dohoda č. Článok I Účel a predmet dohody Účelom tejto doho",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817738.txt
11817741,spolupraca,spoluprac,True,Zmluva o spolupráci,Z2025/0851,"Zmluva o spolupráci Uzatvorená podľa § 269/2, zákona č. 513/1991 Z. z., v znení neskorších predpisov Čl. I. Zmluvné strany Poskytovateľ: Mestské služby Topoľčany, s. r. o. Štatutár: Mgr. Martin Bucko, konateľ Sídlo: Nám. M. R. Štefánika 1/1, 955 01 Topoľčany IČO: 44 818 378 DIČ: 2022854053 IČ DPH: SK2022854053 Bankové spojenie: VÚB Topoľčany Číslo účtu: SK82 0200 0000 0045 4259 6353 BIC SUBASKBX Zapísaná v Obch. registri Okresného súdu Nitra, Oddiel: S.r.o, vložka č. 24871/N /ďalej len poskytovateľ/ Organizátor: Daniela Košťálová Adresa: J. Matúšku 2250/18, 955 01 Topoľčany Číslo OP: /ďalej len organizátor/ Čl. II. Predmet zmluvy Zmluvné strany sa dohodli, že budú spolupracovať pri usporiadaní podujatia: divadelné predstavenie Mastný hrniec Spoločenský dom v Topoľčanoch 10.01.2026 od 14:00 hod do 20:00 Názov podujatia: Miesto konania Termín (ďalej len „podujatie“) Čl. III. Úhrada nákladov a technicko-organizačné zabezpečenie podujatia Zmluvné strany sa dohodli nasledovne: Poskytovateľ: - poskytne priestory Spoločenského domu v Topoľčanoch Organizátor: - na svoje náklady zabezpečí: propagáciu, bezpečnosť, zdravotnú službu, cattering,",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817741.txt
11817743,prispevok,prispevok|prispevku|prispevkom|financnych prostriedk|nenavratn,True,"Dohoda 25/18/19B/16 o pokyt. vyrovnávacieho príspevku podľa § 19b zák. č. 112/2018 Z.z. o soc. ekonomike a soc. podnikoch a o zmene a doplnení niektorých zák. v znení neskorších predp. v rámci národ. projektu ""Poskyt. finanč.príspevkov integrač. podnikom""",Z2025/0025,"Spis: Číslo záznamu: DOHODA 25/18/19B/16 o poskytnutí vyrovnávacieho príspevku podľa § 19b zákona č. 112/2018 Z.z. o sociálnej ekonomike a sociálnych podnikoch a o zmene a doplnení niektorých zákonov v znení neskorších predpisov v rámci národného projektu „Poskytovanie finančných príspevkov integračným podnikom“ uzatvorená v súlade s § 269 ods. 2 Obchodného zákonníka č. 513/1991 Zb. v znení neskorších predpisov medzi účastníkmi dohody: (ďalej len „dohoda“), Úradom práce, sociálnych vecí a rodiny Topoľčany sídlo: Škultétyho 1577/8, 955 01 Topoľčany v mene ktorého koná: Mgr. Dárius Soboňa riaditeľ úradu IČO: 30794536 DIČ: 2021777780 IBAN: SK31 8180 0000 0070 0053 1233, SK75 8180 0000 0070 0053 1217 - Štátna pokladnica (ďalej len,,úrad“) a integračným podnikom Obchodný názov: (ďalej len „PO“) Sociálny podnik mesta Topoľčany, s. r. o. Sídlo PO: Nám. Ľ. Štúra 2357/2, 955 01 Topoľčany Miesto prevádzky: Nám. Ľ. Štúra 2357/2, 955 01 Topoľčany zastúpeným štatutárnym zástupcom: Mgr. Matej Stručka IČO: 55975500 DIČ: 2122149095 SK NACE Rev2 (kód/text) 81300 - Čin.súv.s krajin.úpravou bankové spojenie: IBAN1: X zapísaný v registri sociálnych podnikov odo dňa: 15",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817743.txt
